1612966500.0,1759.69000000,1763.09000000,1751.62000000,1754.23000000,3642.40702000,1612966799999,6400268.93920480,4316,1809.02772000,3179027.30177510,0
1612966800.0,1754.21000000,1755.09000000,1740.50000000,1741.43000000,4353.86714000,1612967099999,7602175.55076060,5881,2142.04753000,3739978.54802470,0
1612967100.0,1741.59000000,1741.65000000,1725.00000000,1730.72000000,8393.71190000,1612967399999,14546823.80852690,8844,3261.90803000,5655570.07741220,0
1612967400.0,1730.72000000,1731.81000000,1717.74000000,1717.94000000,6796.39156000,1612967699999,11714509.60394200,8398,3040.59475000,5241161.81682460,0
1612967700.0,1718.29000000,1742.05000000,1714.29000000,1737.24000000,7008.97294000,1612967999999,12122165.27847060,8427,3345.57626000,5787471.70472790,0
1612968000.0,1737.01000000,1737.60000000,1724.68000000,1733.21000000,6871.27825000,1612968299999,11886245.14466560,6655,3052.05739000,5279613.76620260,0
1612968300.0,1733.22000000,1740.54000000,1727.98000000,1729.59000000,5554.53304000,1612968599999,9629322.57263090,5598,3308.78672000,5733440.91772470,0
1612968600.0,1729.47000000,1737.11000000,1727.24000000,1733.99000000,4291.36116000,1612968899999,7436257.09683450,4931,2246.49803000,3892997.82266930,0
1612968900.0,1733.99000000,1734.00000000,1720.00000000,1722.57000000,6195.63930000,1612969199999,10683959.99116440,6552,2614.41725000,4509073.58861270,0
1612969200.0,1722.58000000,1725.69000000,1708.08000000,1715.39000000,12384.58112000,1612969499999,21246295.01750900,10694,6138.64847000,10532667.14594580,0
1612969500.0,1715.43000000,1721.04000000,1705.12000000,1709.41000000,8566.84060000,1612969799999,14693434.92874470,8896,4065.34042000,6974051.55634290,0
1612969800.0,1709.80000000,1723.07000000,1703.00000000,1721.07000000,8202.98003000,1612970099999,14052221.09586180,9408,4025.53518000,6896744.09087710,0
1612970100.0,1721.08000000,1728.75000000,1720.36000000,1725.61000000,4731.33596000,1612970399999,8158710.17835860,7191,2273.66302000,3920590.00652610,0
1612970400.0,1725.58000000,1726.99000000,1713.57000000,1716.22000000,5306.37621000,1612970699999,9116402.25925450,6790,2242.28206000,3852364.67815460,0
1612970700.0,1716.41000000,1717.40000000,1700.13000000,1701.85000000,8413.20343000,1612970999999,14349451.03368910,9094,3367.04894000,5743100.81697070,0
1612971000.0,1701.72000000,1714.74000000,1691.67000000,1703.40000000,15165.37356000,1612971299999,25828095.29494070,14608,6250.94365000,10646577.28213550,0
1612971300.0,1703.07000000,1713.92000000,1700.61000000,1709.66000000,10994.96089000,1612971599999,18790550.34173420,9488,4070.16808000,6956088.11595350,0
1612971600.0,1709.67000000,1710.35000000,1691.84000000,1692.53000000,8008.81114000,1612971899999,13627821.10949080,9374,3245.73400000,5524336.79373440,0
1612971900.0,1692.89000000,1698.56000000,1680.00000000,1689.78000000,15940.77252000,1612972199999,26905541.63992760,16717,6724.90351000,11352490.36041720,0
1612972200.0,1690.47000000,1713.00000000,1688.52000000,1707.99000000,10355.42311000,1612972499999,17642485.65834570,10672,5510.43565000,9386659.94469840,0
1612972500.0,1707.71000000,1715.28000000,1699.50000000,1714.37000000,5259.62247000,1612972799999,8982142.36071240,7052,2707.61650000,4625589.14369350,0
1612972800.0,1714.21000000,1715.00000000,1691.00000000,1700.17000000,10621.39142000,1612973099999,18062419.14713120,8864,4724.51240000,8033292.14511240,0
1612973100.0,1700.16000000,1711.04000000,1690.80000000,1709.97000000,7253.47948000,1612973399999,12328345.10049310,6762,4039.63576000,6867024.27869710,0
1612973400.0,1709.77000000,1727.03000000,1705.29000000,1724.11000000,9746.18931000,1612973699999,16750496.49699530,8084,4847.90666000,8330076.49409760,0
1612973700.0,1724.24000000,1734.00000000,1717.51000000,1731.52000000,7561.52141000,1612973999999,13049134.93103180,8005,3944.80229000,6810662.46195670,0
1612974000.0,1731.14000000,1734.95000000,1725.06000000,1733.23000000,5812.47243000,1612974299999,10061967.04752400,5574,3268.58665000,5658955.89349980,0
1612974300.0,1733.22000000,1736.62000000,1730.23000000,1732.58000000,3880.82700000,1612974599999,6728496.98002080,4209,1942.29606000,3367212.11200050,0
1612974600.0,1732.59000000,1733.49000000,1718.50000000,1731.79000000,5685.93358000,1612974899999,9811401.40445480,5906,2885.00671000,4977455.18143610,0
1612974900.0,1731.78000000,1732.66000000,1722.79000000,1730.12000000,3993.99691000,1612975199999,6901080.96049070,3893,2333.35695000,4031714.16280330,0
1612975200.0,1730.11000000,1732.93000000,1722.69000000,1729.38000000,4027.81696000,1612975499999,6958563.78985110,3681,2317.40077000,4003597.43611920,0
1612975500.0,1729.37000000,1729.37000000,1722.93000000,1727.53000000,2073.34851000,1612975799999,3577957.71797010,2474,1032.71534000,1782244.96495350,0
1612975800.0,1727.69000000,1728.93000000,1724.49000000,1728.64000000,1987.13856000,1612976099999,3430796.68330290,2276,966.61689000,1668951.54806590,0
1612976100.0,1728.64000000,1736.30000000,1726.58000000,1727.03000000,4819.41693000,1612976399999,8347334.51740920,4638,2713.82672000,4700399.40288370,0
